questionId,subjectId,questionText,optA,expA,optB,expB,optC,expC,optD,expD,optE,expE,optF,expF,correctAns,correctAnsExp,gTime,model,input_tokens,output_tokens,internalQuestionId
"","","What are the requirements for a security to be classified as a 'covered security' under Section 18 of the Securities Act of 1933?","Must be issued by a Fortune 500 company.","Being issued by a Fortune 500 company is not a requirement for a security to be classified as a 'covered security'.","Must have a minimum market capitalization of $1 billion.","Market capitalization is not a criterion for a security to be considered a 'covered security'.","Must be listed on the New York Stock Exchange.","Listing on a specific exchange like the New York Stock Exchange is not a requirement for a security to be classified as a 'covered security'.","Must be issued by a company headquartered in the United States.","The headquarters location of the issuing company is not a factor in determining whether a security is a 'covered security'.","Must have a credit rating of at least BBB.","Credit rating is not a criterion for a security to be considered a 'covered security'.","Must be issued by a company that has been in operation for at least 10 years.","The length of time a company has been in operation is not a factor in determining whether a security is a 'covered security'.","Listed, same issuer's seniority, registered investment company's security","A 'covered security' under Section 18 of the Securities Act of 1933 is either listed on a national securities exchange or a national market system, is of the same issuer that is equal in seniority or a senior security to a listed security, or is a security issued by a registered investment company.","1689198441","gpt-4","1798","532","CKXUENO5ZI"
"","","What are the regulatory requirements for a broker-dealer to open a new account for a customer?","Obtain customer's social security number, verify employment, check credit score, provide disclosures, record and maintain information.","Checking a customer's credit score is not a regulatory requirement for opening a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information, and require a minimum investment of $10,000.","There is no regulatory requirement for a minimum investment to open a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information, and perform a background check.","Performing a background check is not a regulatory requirement for opening a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information, and require the customer to have a previous investment experience.","There is no regulatory requirement for a customer to have previous investment experience to open a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information, and require the customer to be a US citizen.","There is no regulatory requirement for a customer to be a US citizen to open a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information, and require the customer to have a certain income level.","There is no regulatory requirement for a customer to have a certain income level to open a new account.","Verify identity, determine investment profile, obtain consent, provide disclosures, record and maintain information.","Identity verification, profile determination, consent, disclosures, recordkeeping.","1689198442","gpt-4","1518","574","40S8Q8X8KX"
"","","What implications does breaking the buck have for money market funds?","Increase in fund's net asset value","Breaking the buck actually decreases a fund's net asset value to less than $1, not increase it.","Higher dividend payouts","Breaking the buck does not lead to higher dividend payouts; it signals financial instability.","Increased liquidity of the fund","Breaking the buck does not increase liquidity; it can cause investors to withdraw, reducing liquidity.","Lower risk of default","Breaking the buck is a sign of financial instability, not a lower risk of default.","Increased market capitalization","Breaking the buck does not increase market capitalization; it can actually lead to a decrease.","Higher return on investment","Breaking the buck is a negative event that can lead to loss of principal, not a higher return on investment.","Loss of principal and investor confidence","Breaking the buck implies potential loss of principal and diminished investor confidence.","1689198498","gpt-4","1440","377","GGF9WFI4IA"
"","","What is a non-systemic risk associated with investing in a specific company's stock?","Inflation rate","Inflation rate is a systemic risk that affects all companies, not specific to one company's stock.","Interest rate changes","Interest rate changes are a systemic risk that affects the entire market, not just a specific company.","Political instability","Political instability is a systemic risk that can impact all investments, not just a specific company's stock.","Economic recession","Economic recession is a systemic risk that affects the entire market, not a specific company.","Market volatility","Market volatility is a systemic risk that affects all stocks, not just a specific company's stock.","Changes in exchange rates","Changes in exchange rates are a systemic risk that affects all companies doing business internationally, not specific to one company's stock.","Unexpected management changes","Unexpected management changes are a non-systemic risk specific to a company.","1689198501","gpt-4","1441","365","HLUG78R5TD"
"","","What is an accumulation unit in a variable annuity during the accumulation phase?","The total amount of money invested","This is incorrect because the accumulation unit is not the total amount of money invested, but a measure of ownership interest.","The interest rate of the annuity","This is incorrect because the accumulation unit is not the interest rate of the annuity, but a measure of ownership interest.","The payout phase of the annuity","This is incorrect because the accumulation unit is not related to the payout phase of the annuity, but to the accumulation phase.","The term length of the annuity","This is incorrect because the accumulation unit is not the term length of the annuity, but a measure of ownership interest.","The initial premium of the annuity","This is incorrect because the accumulation unit is not the initial premium of the annuity, but a measure of ownership interest.","The death benefit of the annuity","This is incorrect because the accumulation unit is not the death benefit of the annuity, but a measure of ownership interest.","Measure of ownership interest","Accumulation unit is a measure of the investor's ownership interest in the annuity contract during the accumulation phase.","1689198504","gpt-4","1443","489","IISPKH2YCJ"
"","","What is the difference between a front-end load and a back-end load in the context of mutual funds investment?","Front-end load is a fee paid when selling shares, and back-end load is a fee paid when purchasing shares.","This is incorrect because it reverses the definitions of front-end and back-end loads.","Front-end load is a tax imposed on the purchase of shares, while back-end load is a tax imposed when selling shares.","This is incorrect because loads are fees, not taxes.","Front-end load is the interest charged on the purchase of shares, and back-end load is the interest charged when selling shares.","This is incorrect because loads are not interest charges.","Front-end load is the commission earned by the broker when shares are bought, while back-end load is the commission earned when shares are sold.","This is incorrect because loads are fees paid by the investor, not commissions earned by the broker.","Front-end load is a fee paid annually for holding shares, and back-end load is a fee paid when transferring shares.","This is incorrect because front-end loads are not annual fees, and back-end loads are not transfer fees.","Front-end load is a fee paid when shares are issued, and back-end load is a fee paid when shares are redeemed.","This is incorrect because front-end loads are not issuance fees, and back-end loads are not redemption fees.","Front-end load is a fee paid when purchasing shares, and back-end load is a fee paid when selling shares.","Front-end load reduces initial investment, back-end load reduces final return.","1689198505","gpt-4","1551","528","QPD6YOQFBS"
"","","What is a breakpoint sale violation as it pertains to the sales loads in mutual funds?","Exceeding the maximum sales load limit","A breakpoint sale violation is not about exceeding the maximum sales load limit, but rather about not applying the discounts that are available at certain investment levels or breakpoints.","Selling mutual funds below the breakpoint","Selling mutual funds below the breakpoint is not a violation. The violation occurs when the discounts that should apply at the breakpoint are not applied.","Applying for a higher sales load than the breakpoint","Applying for a higher sales load than the breakpoint is not a violation. The violation is not applying the discounts that are available at certain investment levels or breakpoints.","Failure to disclose the sales load","Failure to disclose the sales load is a different type of violation. A breakpoint sale violation specifically refers to not applying the discounts that are available at certain investment levels or breakpoints.","Charging a sales load for no-load mutual funds","Charging a sales load for no-load mutual funds is a different type of violation. A breakpoint sale violation specifically refers to not applying the discounts that are available at certain investment levels or breakpoints.","Selling mutual funds without a sales load","Selling mutual funds without a sales load is not a breakpoint sale violation. The violation occurs when the discounts that should apply at the breakpoint are not applied.","Failure to apply breakpoint discounts","Breakpoint sale violation: not applying appropriate discounts.","1689198508","gpt-4","1453","495","QHKCD92Q74"
"","","What is 12b-1 fee in mutual funds and what services does it typically cover?","The 12b-1 fee in mutual funds is a one-time charge that covers costs associated with the initial purchase of the fund.","This is incorrect because the 12b-1 fee is an annual charge, not a one-time fee.","The 12b-1 fee in mutual funds is a fee that covers the costs of fund management and investment advisory services.","This is incorrect because the 12b-1 fee does not cover fund management and investment advisory services.","The 12b-1 fee in mutual funds is a fee that covers the costs of transaction fees and brokerage commissions.","This is incorrect because the 12b-1 fee does not cover transaction fees and brokerage commissions.","The 12b-1 fee in mutual funds is a fee that covers the costs of fund administration and custodial services.","This is incorrect because the 12b-1 fee does not cover fund administration and custodial services.","The 12b-1 fee in mutual funds is a fee that covers the costs of fund auditing and legal services.","This is incorrect because the 12b-1 fee does not cover fund auditing and legal services.","The 12b-1 fee in mutual funds is a fee that covers the costs of fund research and analysis.","This is incorrect because the 12b-1 fee does not cover fund research and analysis.","The 12b-1 fee in mutual funds is an annual charge that covers costs associated with marketing, distribution, and shareholder services.","Annual fee for marketing, distribution, and services.","1689198508","gpt-4","1562","537","RNQ8913NZT"
"","","What is a separate account in terms of variable life and variable annuity contracts, and how is it used?","A separate account is a savings account that an individual maintains for their personal use, unrelated to any insurance or investment contracts.","This answer is incorrect because a separate account in this context is not a personal savings account.","A separate account is a special type of bank account used by insurance companies to hold premiums from all types of insurance contracts.","This answer is incorrect because a separate account is specifically used for variable life and variable annuity contracts, not all types of insurance contracts.","A separate account is an account where the insurance company keeps the profits from the sale of variable life and variable annuity contracts.","This answer is incorrect because a separate account is not where profits are kept, but where premiums from variable contracts are invested.","A separate account is a reserve fund that insurance companies use to pay out claims for variable life and variable annuity contracts.","This answer is incorrect because a separate account is not a reserve fund for paying out claims.","A separate account is an account where the insurance company keeps the funds from the sale of fixed life and fixed annuity contracts.","This answer is incorrect because a separate account is used for variable contracts, not fixed contracts.","A separate account is a type of investment account that an individual can open with an insurance company to invest in securities.","This answer is incorrect because a separate account is not an individual investment account.","A separate account is an investment pool maintained by an insurance company for variable life and variable annuity contracts. The premiums from these contracts are invested in securities within this separate account. The value of the contract fluctuates based on the performance of these investments.","Separate account manages and invests premiums from variable life and variable annuity contracts, with contract value fluctuating based on investment performance.","1689198511","gpt-4","1629","507","0JMF252OI5"
"","","What is the consequence of premature withdrawal from a traditional Individual Retirement Account (IRA)?","No penalty","Premature withdrawal from a traditional IRA does indeed incur a penalty, contrary to this answer.","20% penalty","The penalty for premature withdrawal from a traditional IRA is 10%, not 20%.","5% penalty and income tax","While this answer correctly identifies that there is a penalty and income tax, the penalty rate is incorrect. It's 10%, not 5%.","10% penalty without income tax","This answer correctly identifies the 10% penalty, but fails to mention the income tax that is also applied.","Income tax without penalty","This answer correctly identifies the income tax, but fails to mention the 10% penalty that is also applied.","15% penalty and income tax","The penalty for premature withdrawal from a traditional IRA is 10%, not 15%. Income tax is also applied.","10% penalty and income tax","Premature withdrawal from a traditional IRA results in a 10% penalty and income tax.","1689198512","gpt-4","1453","413","WKWUCGBDET"
"","","What is an immediate variable annuity in terms of its payout structure and underlying investments?","An immediate variable annuity is a contract that begins paying out after a certain period of time, with payouts varying based on the performance of the underlying investments.","This answer is incorrect because immediate variable annuities begin payouts immediately, not after a certain period of time.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts being fixed.","This answer is incorrect because the payouts of immediate variable annuities vary, they are not fixed.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts varying based on the performance of unrelated investments.","This answer is incorrect because the payouts of immediate variable annuities are based on the performance of the underlying investments in the annuity, not unrelated investments.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts varying based on the performance of the stock market.","This answer is incorrect because the payouts of immediate variable annuities are based on the performance of the underlying investments in the annuity, not solely the stock market.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts varying based on the performance of the bond market.","This answer is incorrect because the payouts of immediate variable annuities are based on the performance of the underlying investments in the annuity, not solely the bond market.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts varying based on the performance of the real estate market.","This answer is incorrect because the payouts of immediate variable annuities are based on the performance of the underlying investments in the annuity, not the real estate market.","An immediate variable annuity is a contract that begins paying out immediately after purchase, with payouts varying based on the performance of the underlying investments.","Immediate payout, variable returns.","1689198516","gpt-4","1577","612","E3N7XBR94R"
"","","What factors influence the premium payments in a variable life insurance policy?","Policyholder's marital status, number of children, geographical location, employment status, and credit score.","These factors may influence the premium of other types of insurance, but not variable life insurance.","Policyholder's age, gender, driving record, type of car, and annual mileage.","These factors are typically used to determine auto insurance premiums, not variable life insurance premiums.","Policyholder's medical history, lifestyle habits, family medical history, occupation, and hobbies.","While some of these factors may influence the underwriting process, they do not directly influence the premium payments in a variable life insurance policy.","Policyholder's education level, income level, home ownership status, criminal record, and citizenship status.","These factors do not directly influence the premium payments in a variable life insurance policy.","Policyholder's race, religion, political affiliation, sexual orientation, and nationality.","These factors are protected by anti-discrimination laws and cannot be used to determine insurance premiums.","Policyholder's physical attributes, favorite color, favorite food, favorite movie, and favorite book.","These factors are irrelevant to the determination of insurance premiums.","Mortality risk, investment choices, desired death benefit, policy expenses, payment schedule","Premiums are influenced by mortality risk, investment performance, desired death benefit, policy expenses, and payment frequency.","1689198523","gpt-4","1494","587","C4FN6XPKFI"
"","","What implications does the investment policy of a closed-end fund have on an investor?","The investment policy of a closed-end fund has no impact on the investor as it is managed by the fund manager.","This is incorrect because the investment policy directly affects the risk level, performance, and type of securities, which in turn impacts the investor.","The investment policy of a closed-end fund only affects the fund's performance and has no bearing on the risk level or the investor's returns.","This is incorrect because the investment policy also influences the risk level, the type of securities, and the investor's returns.","The investment policy of a closed-end fund solely determines the liquidity of the fund's shares.","This is incorrect because the investment policy also impacts the type of securities, the risk level, the fund's performance, and the investor's returns.","The investment policy of a closed-end fund only influences the type of securities the fund invests in and does not affect the investor.","This is incorrect because the investment policy also affects the risk level, the fund's performance, the investor's returns, and the liquidity of the fund's shares.","The investment policy of a closed-end fund does not affect the investor's returns as these are determined by market forces.","This is incorrect because the investment policy directly impacts the investor's returns through its influence on the fund's performance and risk level.","The investment policy of a closed-end fund only impacts the fund manager's decisions and has no implications for the investor.","This is incorrect because the investment policy directly impacts the investor through its influence on the type of securities, risk level, fund's performance, and liquidity of the fund's shares.","The investment policy of a closed-end fund impacts the type of securities the fund invests in, the risk level of the fund, the fund's performance, the investor's returns, and the liquidity of the fund's shares.","Investment policy affects fund's risk, performance, returns, and liquidity.","1689198531","gpt-4","1645","684","RI8RG8DB45"
"","","What is breakpoint sale, and why might it be considered a violation under FINRA rules?","A breakpoint sale is a practice of selling shares just above the breakpoint to maximize the sales charge. This is considered a violation under FINRA rules because it is not in the best interest of the investor.","This answer is incorrect because in a breakpoint sale, shares are sold just below the breakpoint, not above.","A breakpoint sale is a practice of selling shares at the breakpoint to avoid offering the investor a discounted sales charge. This is considered a violation under FINRA rules because it is not in the best interest of the investor.","This answer is incorrect because in a breakpoint sale, shares are sold just below the breakpoint, not at the breakpoint.","A breakpoint sale is a practice of selling shares just below the breakpoint to offer the investor a discounted sales charge. This is considered a violation under FINRA rules because it is not in the best interest of the investor.","This answer is incorrect because a breakpoint sale is considered a violation because it avoids offering a discount, not because it offers one.","A breakpoint sale is a practice of selling shares just below the breakpoint to avoid offering the investor a discounted sales charge. This is not considered a violation under FINRA rules because it is in the best interest of the investor.","This answer is incorrect because a breakpoint sale is indeed considered a violation under FINRA rules.","A breakpoint sale is a practice of buying shares just below the breakpoint to avoid offering the investor a discounted sales charge. This is considered a violation under FINRA rules because it is not in the best interest of the investor.","This answer is incorrect because a breakpoint sale involves selling shares, not buying them.","A breakpoint sale is a practice of selling shares just below the breakpoint to avoid offering the investor a discounted sales charge. This is considered a violation under SEC rules because it is not in the best interest of the investor.","This answer is incorrect because a breakpoint sale is a violation under FINRA rules, not SEC rules.","A breakpoint sale is a practice of selling shares just below the breakpoint to avoid offering the investor a discounted sales charge. This is considered a violation under FINRA rules because it is not in the best interest of the investor.","Breakpoint sales violate FINRA rules because they prioritize broker gain over investor benefit.","1689198538","gpt-4","1644","728","5LJONZYOY7"
"","","What is the difference between a money market fund and an equity fund in terms of their investment objectives and underlying securities?","Money market funds aim for high growth by investing in stocks, while equity funds aim for safety and liquidity by investing in short-term, interest-bearing instruments.","This is incorrect because it reverses the investment objectives and underlying securities of money market and equity funds.","Both money market funds and equity funds aim for safety and liquidity by investing in short-term, interest-bearing instruments.","This is incorrect because it suggests that both types of funds have the same investment objectives and underlying securities, which is not the case.","Both money market funds and equity funds aim for high growth by investing in stocks.","This is incorrect because it suggests that both types of funds have the same investment objectives and underlying securities, which is not the case.","Money market funds aim for safety and liquidity by investing in bonds, while equity funds aim for higher growth by investing in real estate.","This is incorrect because money market funds invest in short-term, interest-bearing instruments, not bonds, and equity funds invest in stocks, not real estate.","Money market funds aim for safety by investing in government bonds, while equity funds aim for growth by investing in corporate bonds.","This is incorrect because money market funds invest in short-term, interest-bearing instruments, not government bonds, and equity funds invest in stocks, not corporate bonds.","Money market funds aim for liquidity by investing in commodities, while equity funds aim for growth by investing in currencies.","This is incorrect because money market funds invest in short-term, interest-bearing instruments, not commodities, and equity funds invest in stocks, not currencies.","Money market funds aim for safety and liquidity by investing in short-term, interest-bearing instruments, while equity funds aim for higher growth by investing in stocks, which involves higher risk.","Money market funds prioritize safety and liquidity, investing in low-risk, short-term securities. In contrast, equity funds target growth, investing in higher-risk stocks.","1689198545","gpt-4","1615","655","HGZX8X6FFK"
"","","What is the impact of inflation on bond investments?","Increases bond value","Inflation does not increase bond value, it erodes the purchasing power of future payments.","No effect on bond investments","Inflation has a significant impact on bond investments by decreasing the real return.","Increases interest rates on new bonds","While inflation can influence interest rates, it doesn't directly increase rates on existing bonds.","Decreases the bond's face value","Inflation does not decrease the bond's face value, it decreases the real return.","Increases the bond's maturity date","Inflation does not increase the bond's maturity date, it affects the real return.","Decreases the bond's coupon rate","Inflation does not decrease the bond's coupon rate, it decreases the real return.","Decreases real return","Inflation reduces the purchasing power of fixed bond returns, decreasing the real return.","1689198596","gpt-4","1425","341","5SLIP80OGM"
"","","What is the functional significance of a sales load in mutual fund transactions?","To increase the value of the mutual fund","A sales load does not directly increase the value of a mutual fund, it is a commission or sales charge applied at the time of the initial purchase for an investment","To cover the fund's operating expenses","A sales load is not used to cover the fund's operating expenses, these are covered by the expense ratio of the fund","To guarantee a minimum return on investment","A sales load does not guarantee a minimum return on investment, it is a charge that investors pay when buying or selling shares","To reduce the risk of the mutual fund","A sales load does not reduce the risk of the mutual fund, it is a fee charged to the investor","To ensure the liquidity of the mutual fund","A sales load does not ensure the liquidity of the mutual fund, it is a charge on the purchase or sale of shares","To protect the fund from market volatility","A sales load does not protect the fund from market volatility, it is a cost to the investor for buying or selling shares","Compensation for facilitators","Sales load compensates transaction facilitators.","1689198596","gpt-4","1442","385","ISDUO0BGQZ"
"","","What is the major function of the Securities Investor Protection Corporation (SIPC)?","Regulating all securities firms in the US","The SIPC's function is not to regulate all securities firms, this is the role of the Securities and Exchange Commission (SEC)","Setting interest rates for government bonds","The SIPC does not set interest rates for government bonds, this is the role of the Federal Reserve","Providing tax advice to individual investors","The SIPC does not provide tax advice to individual investors, this is typically the role of a tax advisor or CPA","Overseeing the New York Stock Exchange","The SIPC does not oversee the New York Stock Exchange, this is the role of the SEC and the Financial Industry Regulatory Authority (FINRA)","Enforcing anti-money laundering regulations","The SIPC does not enforce anti-money laundering regulations, this is the role of the Financial Crimes Enforcement Network (FinCEN)","Issuing licenses to new brokerage firms","The SIPC does not issue licenses to new brokerage firms, this is the role of FINRA","Protection for brokerage customers","The SIPC provides protection for customers against the bankruptcy of brokerage firms.","1689198597","gpt-4","1440","378","PX2AZMJLF6"
"","","What is the effect of an increasing interest rate environment on the price of existing bonds?","Bond prices increase","This is incorrect because when interest rates rise, the fixed interest payments of existing bonds become less attractive, causing their prices to decrease.","Bond prices remain the same","This is incorrect because bond prices and interest rates have an inverse relationship. When interest rates rise, bond prices decrease.","Bond prices fluctuate unpredictably","This is incorrect because while bond prices can fluctuate due to various factors, the relationship between interest rates and bond prices is predictable: they move in opposite directions.","Bond prices are not affected by interest rates","This is incorrect because interest rates directly affect bond prices. When interest rates rise, bond prices decrease.","Bond prices decrease slower","This is incorrect because the speed at which bond prices decrease is not slowed down in an increasing interest rate environment.","Bond prices increase at a faster rate","This is incorrect because an increase in interest rates results in a decrease, not an increase, in bond prices.","Bond prices decrease","In rising interest rate environment, bond prices decrease to compensate for lower coupon rates.","1689198597","gpt-4","1441","365","4YE5A3XW18"
"","","What is the effect of a stock dividend on the cost basis per share of an investor's existing shares?","Increases cost basis per share","Incorrect because a stock dividend actually decreases the cost basis per share as it increases the number of shares without changing the total cost.","Does not affect cost basis per share","Incorrect because a stock dividend does affect the cost basis per share by decreasing it.","Cost basis per share becomes zero","Incorrect because a stock dividend does not make the cost basis per share zero, it decreases it.","Cost basis per share doubles","Incorrect because a stock dividend does not double the cost basis per share, it decreases it.","Cost basis per share halves","Incorrect because a stock dividend does not halve the cost basis per share, it decreases it.","Cost basis per share becomes negative","Incorrect because a stock dividend cannot make the cost basis per share negative, it only decreases it.","Decreases cost basis per share","Stock dividends increase share count, keeping total cost basis constant, hence reducing cost basis per share.","1689198599","gpt-4","1468","356","L9G09ZZDKS"
"","","What is the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year?","$50,000","This amount is incorrect because it is less than the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$100,000","This amount is incorrect because it exceeds the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$25,000","This amount is incorrect because it is significantly less than the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$60,000","This amount is incorrect because it is less than the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$80,000","This amount is incorrect because it exceeds the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$90,000","This amount is incorrect because it significantly exceeds the maximum limit for a gift tax exclusion contribution to a 529 College Savings Plan for a single year.","$75,000","529 Plan's gift tax exclusion limit is $75,000.","1689198601","gpt-4","1463","427","NX5KZECE2Y"
"","","What is the maximum sales charge that a mutual fund can charge an investor in a Class C share?","2%","A mutual fund can only charge a maximum sales charge of 1% for Class C shares, not 2%.","3%","A mutual fund can only charge a maximum sales charge of 1% for Class C shares, not 3%.","4%","A mutual fund can only charge a maximum sales charge of 1% for Class C shares, not 4%.","5%","A mutual fund can only charge a maximum sales charge of 1% for Class C shares, not 5%.","0.5%","Although 0.5% is less than the maximum, it is incorrect because the maximum sales charge for Class C shares is 1%.","1.5%","1.5% is too high for the maximum sales charge that a mutual fund can charge for Class C shares. The correct maximum is 1%.","1%","FINRA rules limit Class C mutual fund sales charges to 1%.","1689198601","gpt-4","1444","356","OS265Z4BO2"
"","","What is the function of an indenture in a bond contract?","Determining the interest rate of the bond","The indenture does not determine the interest rate of the bond, it's set by the issuer and market conditions","Establishing the maturity date of the bond","The indenture does not establish the maturity date, it's set by the issuer","Setting the price at which the bond is sold","The indenture does not set the price at which the bond is sold, it's determined by the market","Calculating the yield to maturity of the bond","The indenture does not calculate the yield to maturity, it's a calculation based on the bond's price, interest rate, and maturity date","Deciding the credit rating of the bond","The indenture does not decide the credit rating of the bond, it's determined by credit rating agencies","Determining the tax status of the bond","The indenture does not determine the tax status of the bond, it's determined by tax laws","Protection and guarantee for bondholders","Indenture provides protection and guarantee for bondholders by outlining the bond terms and issuer's obligations.","1689198605","gpt-4","1440","437","6CR51SIVY9"
"","","What is the impact on a variable annuity's sub-account when the associated mutual fund distributes capital gains?","Decreases accumulation units","This is incorrect because capital gains distribution increases, not decreases, the accumulation units.","Increases annuitization units","This is incorrect because capital gains distribution affects accumulation units, not annuitization units.","No impact on the sub-account","This is incorrect because capital gains distribution does have an impact on the sub-account, it increases the accumulation units.","Decreases the value of the annuity","This is incorrect because the distribution of capital gains does not directly decrease the value of the annuity, it increases the accumulation units.","Increases the surrender charge","This is incorrect because capital gains distribution does not affect the surrender charge of the annuity.","Decreases the death benefit","This is incorrect because capital gains distribution does not directly affect the death benefit, it increases the accumulation units.","Increases accumulation units","When the associated mutual fund distributes capital gains, it increases the value of the variable annuity's sub-account, which in turn increases the number of accumulation units.","1689198607","gpt-4","1453","389","OXPH4Q2FQ4"
"","","What is the effect of a stock split on the net asset value (NAV) of a mutual fund?","Increases NAV","A stock split does not increase the NAV of a mutual fund because it does not change the overall value of the fund's portfolio.","Decreases NAV","A stock split does not decrease the NAV of a mutual fund because it does not reduce the overall value of the fund's portfolio.","Doubles NAV","A stock split does not double the NAV of a mutual fund because it does not increase the overall value of the fund's portfolio.","Halves NAV","A stock split does not halve the NAV of a mutual fund because it does not decrease the overall value of the fund's portfolio.","Changes NAV based on the ratio of the split","A stock split does not change the NAV of a mutual fund based on the ratio of the split because it does not alter the overall value of the fund's portfolio.","Causes fluctuation in NAV","A stock split does not cause fluctuation in NAV because it does not impact the overall value of the fund's portfolio.","No effect","A stock split does not change the total value of a mutual fund's assets or liabilities, therefore it does not affect the fund's NAV.","1689198613","gpt-4","1448","452","PG7QSDUTAG"
"","","What is the key difference between a defined benefit plan and a defined contribution plan?","Tax benefits vs no tax benefits","Both defined benefit and defined contribution plans offer tax benefits, so this is not a key difference.","Employee contributions vs employer contributions","Both types of plans can involve both employee and employer contributions.","Risk level","While the risk level can vary between the two types of plans, it is not the key difference. The key difference is who bears the risk - the employer in a defined benefit plan and the employee in a defined contribution plan.","Investment options","While the investment options may differ between the two types of plans, this is not the key difference. The key difference is who controls the investments - the employer in a defined benefit plan and the employee in a defined contribution plan.","Retirement age","Retirement age is not a key difference between defined benefit and defined contribution plans. Both types of plans can have varying retirement ages.","Vesting period","The vesting period can vary between the two types of plans, but it is not the key difference. The key difference is how the retirement benefit is determined.","Employer promises vs investment returns","Defined benefit plans guarantee a specific retirement income promised by the employer, while defined contribution plans' retirement income depends on investment returns.","1689198629","gpt-4","1499","541","EAWJQI7HGY"
"","","What is the difference between the buying power and margin requirement in 'open-end' leveraged exchange-traded funds (ETFs)?","Buying power is the amount of money available to buy securities, while margin requirement is the minimum amount of equity that must be maintained in a margin account.","This answer is incorrect because it does not address the concept of leverage in open-end ETFs.","Buying power refers to the total value of an investor's account, while margin requirement is the amount of money an investor must deposit to open a margin account.","This answer is incorrect because it does not address the increased risk associated with leveraged ETFs.","Buying power is the maximum amount of money that can be borrowed by an investor, while margin requirement is the interest rate charged on borrowed funds.","This answer is incorrect because it confuses the concept of buying power with borrowing capacity.","Buying power is the amount of money an investor has to invest, while margin requirement is the amount of money an investor must keep in their account to avoid a margin call.","This answer is incorrect because it does not address the higher risk associated with maintaining a margin account for leveraged ETFs.","Buying power is the total amount of money an investor can use to buy securities, while margin requirement is the amount of money an investor must have in their account to initiate a trade.","This answer is incorrect because it does not address the concept of leverage in open-end ETFs.","Buying power is the total value of an investor's portfolio, while margin requirement is the amount of money an investor must have in their account to maintain a position.","This answer is incorrect because it does not address the increased risk associated with leveraged ETFs.","Increased leverage, higher risk","Leveraged ETFs amplify returns, requiring higher margin due to increased risk.","1689198638","gpt-4","1480","600","VAD4N2QKLE"
"","","What is the difference between the death benefit in a variable annuity contract and a fixed annuity contract?","The death benefit in a fixed annuity contract is subject to investment risk, while the death benefit in a variable annuity contract is typically the greater of the original investment or the accumulated value.","This is incorrect because the death benefit in a fixed annuity contract is not subject to investment risk.","The death benefit in a variable annuity contract is always less than the original investment, while the death benefit in a fixed annuity contract is always more than the original investment.","This is incorrect because the death benefit in both types of contracts can be greater than the original investment.","The death benefit in a fixed annuity contract is always the same as the original investment, while the death benefit in a variable annuity contract varies based on the performance of the stock market.","This is incorrect because the death benefit in a fixed annuity contract can be greater than the original investment.","The death benefit in a fixed annuity contract is always the same as the accumulated value, while the death benefit in a variable annuity contract is always the same as the original investment.","This is incorrect because the death benefit in a variable annuity contract can be greater than the original investment.","The death benefit in a variable annuity contract is always the same as the original investment, while the death benefit in a fixed annuity contract is always the same as the accumulated value.","This is incorrect because the death benefit in a fixed annuity contract can be greater than the accumulated value.","The death benefit in a fixed annuity contract is always less than the original investment, while the death benefit in a variable annuity contract is always more than the original investment.","This is incorrect because the death benefit in both types of contracts can be less than the original investment.","The death benefit in a fixed annuity contract is typically the greater of the original investment or the accumulated value, while the death benefit in a variable annuity contract can be the greater of the account balance or the original investment, a guaranteed minimum, or a stepped-up basis, and is subject to investment risk.","Variable annuities have investment risk.","1689198649","gpt-4","1744","742","ZRYTIPTLY9"
"","","What is the primary role of the Securities Investor Protection Corporation (SIPC)?","Regulating the stock market","The Securities and Exchange Commission (SEC), not the SIPC, is responsible for regulating the stock market.","Providing investment advice","The SIPC does not provide investment advice; this is typically the role of financial advisors.","Enforcing tax laws","The Internal Revenue Service (IRS), not the SIPC, enforces tax laws.","Issuing securities","Issuing securities is the role of companies and governments, not the SIPC.","Setting interest rates","The Federal Reserve, not the SIPC, is responsible for setting interest rates.","Managing mutual funds","The management of mutual funds is typically done by investment companies, not the SIPC.","Restoring funds to investors","SIPC's primary role is to restore funds to investors in case of a brokerage firm's failure.","1689198698","gpt-4","1443","358","2V2E42QVY6"
